BIPA_GRAPHEME	CLTS_NAME	GENERATED	EXPLICIT	GRAPHEME	SYMBOLS	URL	LATEX	FEATURES	SOUND	IMAGE	COUNT	NOTE
tɬ̪ʷː	labialized long voiceless dental lateral affricate consonant	+	+	t̪͡ɬ̪ʷː	◌t ◌ɬ ◌̪ ◌ʷ ◌ː		\t{\textsubbridge{t}͡\textsubbridge{\textbeltl}}\super w\textlengthmark	dental, labial:affricate:+voice +lateral				
tɬ̪ː	long voiceless dental lateral affricate consonant	+	+	t̪͡ɬ̪ː	◌t ◌ɬ ◌̪ ◌ː		\t{\textsubbridge{t}͡\textsubbridge{\textbeltl}}\textlengthmark	dental:affricate:+voice +lateral				
tθ	voiceless dental affricate consonant		+	t̪͡θ	◌t ◌θ		\t{\textsubbridge{t}͡ \textipa{T}}	dental:affricate:−voice				
tθʰ	aspirated voiceless dental affricate consonant	+	+	t̪͡θʰ	◌t ◌θ ◌ʰ		\t{\textsubbridge{t}͡ \textipa{T}} extsuperscript{h}	dental:affricate:−voice +spread glottis				
tθʰː	aspirated long voiceless dental affricate consonant	+	+	t̪͡θʰː	◌t ◌θ ◌ʰ ◌ː		\t{\textsubbridge{t}͡ \textipa{T}} extsuperscript{h}\textlengthmark	dental:affricate:−voice +spread glottis				
tθʲ	palatalized voiceless dental affricate consonant	+	+	t̪͡θʲ	◌t ◌θ ◌ʲ		\t{\textsubbridge{t}͡ \textipa{T}}\super j	dental, palatal:affricate:−voice				
tθʲː	palatalized long voiceless dental affricate consonant	+	+	t̪͡θʲː	◌t ◌θ ◌ʲ ◌ː		\t{\textsubbridge{t}͡ \textipa{T}}\super j\textlengthmark	dental, palatal:affricate:−voice				
tθʷ	labialized voiceless dental affricate consonant	+	+	t̪͡θʷ	◌t ◌θ ◌ʷ		\t{\textsubbridge{t}͡ \textipa{T}}\super w	dental, labial:affricate:−voice				
tθʷː	labialized long voiceless dental affricate consonant	+	+	t̪͡θʷː	◌t ◌θ ◌ʷ ◌ː		\t{\textsubbridge{t}͡ \textipa{T}}\super w\textlengthmark	dental, labial:affricate:−voice				
tθː	long voiceless dental affricate consonant	+	+	t̪͡θː	◌t ◌θ ◌ː		\t{\textsubbridge{t}͡ \textipa{T}}\textlengthmark	dental:affricate:−voice				
ts	voiceless alveolar sibilant affricate consonant		+	t͡s	◌t ◌s		\t{ts}	alveolar:affricate:−voice				
tsʰ	aspirated voiceless alveolar sibilant affricate consonant		+	t͡sʰ	◌t ◌s ◌ʰ		\t{ts} extsuperscript{h}	alveolar:affricate:−voice +spread glottis				
tsʰː	aspirated long voiceless alveolar sibilant affricate consonant	+	+	t͡sʰː	◌t ◌s ◌ʰ ◌ː		\t{ts} extsuperscript{h}\textlengthmark	alveolar:affricate:−voice +spread glottis				
tsʲ	palatalized voiceless alveolar sibilant affricate consonant		+	t͡sʲ	◌t ◌s ◌ʲ		\t{ts}\super j	alveolar, palatal:affricate:−voice				
tsʲː	palatalized long voiceless alveolar sibilant affricate consonant	+	+	t͡sʲː	◌t ◌s ◌ʲ ◌ː		\t{ts}\super j\textlengthmark	alveolar, palatal:affricate:−voice				
tsʷ	labialized voiceless alveolar sibilant affricate consonant	+	+	t͡sʷ	◌t ◌s ◌ʷ		\t{ts}\super w	alveolar, labial:affricate:−voice				
tsʷː	labialized long voiceless alveolar sibilant affricate consonant	+	+	t͡sʷː	◌t ◌s ◌ʷ ◌ː		\t{ts}\super w\textlengthmark	alveolar, labial:affricate:−voice				
tsː	long voiceless alveolar sibilant affricate consonant		+	t͡sː	◌t ◌s ◌ː		\t{ts}\textlengthmark	alveolar:affricate:−voice				
ts̫	voiceless alveolar whistled-sibilant affricate consonant		+	t͡s͎	◌t ◌s ◌̫		\t{t͡\begin{IPA}\whistle{s}\end{IPA}}	alveolar:affricate:−voice				
ts̫ʰ	aspirated voiceless alveolar whistled-sibilant affricate consonant	+	+	t͡s͎ʰ	◌t ◌s ◌̫ ◌ʰ		\t{t͡\begin{IPA}\whistle{s}\end{IPA}} extsuperscript{h}	alveolar:affricate:−voice +spread glottis				
ts̫ʰː	aspirated long voiceless alveolar whistled-sibilant affricate consonant	+	+	t͡s͎ʰː	◌t ◌s ◌̫ ◌ʰ ◌ː		\t{t͡\begin{IPA}\whistle{s}\end{IPA}} extsuperscript{h}\textlengthmark	alveolar:affricate:−voice +spread glottis				
ts̫ʲ	palatalized voiceless alveolar whistled-sibilant affricate consonant	+	+	t͡s͎ʲ	◌t ◌s ◌̫ ◌ʲ		\t{t͡\begin{IPA}\whistle{s}\end{IPA}}\super j	alveolar, palatal:affricate:−voice				
ts̫ʲː	palatalized long voiceless alveolar whistled-sibilant affricate consonant	+	+	t͡s͎ʲː	◌t ◌s ◌̫ ◌ʲ ◌ː		\t{t͡\begin{IPA}\whistle{s}\end{IPA}}\super j\textlengthmark	alveolar, palatal:affricate:−voice				
ts̫ʷ	labialized voiceless alveolar whistled-sibilant affricate consonant	+	+	t͡s͎ʷ	◌t ◌s ◌̫ ◌ʷ		\t{t͡\begin{IPA}\whistle{s}\end{IPA}}\super w	alveolar, labial:affricate:−voice				
ts̫ʷː	labialized long voiceless alveolar whistled-sibilant affricate consonant	+	+	t͡s͎ʷː	◌t ◌s ◌̫ ◌ʷ ◌ː		\t{t͡\begin{IPA}\whistle{s}\end{IPA}}\super w\textlengthmark	alveolar, labial:affricate:−voice				
ts̫ː	long voiceless alveolar whistled-sibilant affricate consonant	+	+	t͡s͎ː	◌t ◌s ◌̫ ◌ː		\t{t͡\begin{IPA}\whistle{s}\end{IPA}}\textlengthmark	alveolar:affricate:−voice				
tɕ	voiceless alveolo-palatal sibilant affricate consonant		+	t͡ɕ	◌t ◌ɕ		\t{t͡\textctc}	alveolar, palatal:affricate:−voice				
tɕʰ	aspirated voiceless alveolo-palatal sibilant affricate consonant		+	t͡ɕʰ	◌t ◌ɕ ◌ʰ		\t{t͡\textctc} extsuperscript{h}	alveolar, palatal:affricate:−voice +spread glottis				
tɕʰː	aspirated long voiceless alveolo-palatal sibilant affricate consonant	+	+	t͡ɕʰː	◌t ◌ɕ ◌ʰ ◌ː		\t{t͡\textctc} extsuperscript{h}\textlengthmark	alveolar, palatal:affricate:−voice +spread glottis				
tɕʲ	palatalized voiceless alveolo-palatal sibilant affricate consonant	+	+	t͡ɕʲ	◌t ◌ɕ ◌ʲ		\t{t͡\textctc}\super j	alveolar, palatal:affricate:−voice				
tɕʲː	palatalized long voiceless alveolo-palatal sibilant affricate consonant	+	+	t͡ɕʲː	◌t ◌ɕ ◌ʲ ◌ː		\t{t͡\textctc}\super j\textlengthmark	alveolar, palatal:affricate:−voice				
tɕʷ	labialized voiceless alveolo-palatal sibilant affricate consonant	+	+	t͡ɕʷ	◌t ◌ɕ ◌ʷ		\t{t͡\textctc}\super w	alveolar, palatal, labial:affricate:−voice				
tɕʷː	labialized long voiceless alveolo-palatal sibilant affricate consonant	+	+	t͡ɕʷː	◌t ◌ɕ ◌ʷ ◌ː		\t{t͡\textctc}\super w\textlengthmark	alveolar, palatal, labial:affricate:−voice				
tɕː	long voiceless alveolo-palatal sibilant affricate consonant		+	t͡ɕː	◌t ◌ɕ ◌ː		\t{t͡\textctc}\textlengthmark	alveolar, palatal:affricate:−voice				
tɬ	voiceless alveolar lateral affricate consonant		+	t͡ɬ	◌t ◌ɬ		\t{t͡\textbeltl}	alveolar:affricate:+voice +lateral				
tɬʰ	aspirated voiceless alveolar lateral affricate consonant		+	t͡ɬʰ	◌t ◌ɬ ◌ʰ		\t{t͡\textbeltl} extsuperscript{h}	alveolar:affricate:+voice +lateral +spread glottis				
tɬʰː	aspirated long voiceless alveolar lateral affricate consonant	+	+	t͡ɬʰː	◌t ◌ɬ ◌ʰ ◌ː		\t{t͡\textbeltl} extsuperscript{h}\textlengthmark	alveolar:affricate:+voice +lateral +spread glottis				
tɬʲ	palatalized voiceless alveolar lateral affricate consonant	+	+	t͡ɬʲ	◌t ◌ɬ ◌ʲ		\t{t͡\textbeltl}\super j	alveolar, palatal:affricate:+voice +lateral				
tɬʲː	palatalized long voiceless alveolar lateral affricate consonant	+	+	t͡ɬʲː	◌t ◌ɬ ◌ʲ ◌ː		\t{t͡\textbeltl}\super j\textlengthmark	alveolar, palatal:affricate:+voice +lateral				
tɬʷ	labialized voiceless alveolar lateral affricate consonant	+	+	t͡ɬʷ	◌t ◌ɬ ◌ʷ		\t{t͡\textbeltl}\super w	alveolar, labial:affricate:+voice +lateral				
tɬʷː	labialized long voiceless alveolar lateral affricate consonant	+	+	t͡ɬʷː	◌t ◌ɬ ◌ʷ ◌ː		\t{t͡\textbeltl}\super w\textlengthmark	alveolar, labial:affricate:+voice +lateral				
tɬː	long voiceless alveolar lateral affricate consonant	+	+	t͡ɬː	◌t ◌ɬ ◌ː		\t{t͡\textbeltl}\textlengthmark	alveolar:affricate:+voice +lateral				
tɬ	voiceless alveolar lateral affricate consonant		+	t͡ɬ̲	◌t ◌ɬ		\t{t͡\textsubbar{\textbeltl}}	alveolar:affricate:+voice +lateral				
tɬʰ	aspirated voiceless alveolar lateral affricate consonant		+	t͡ɬ̲ʰ	◌t ◌ɬ ◌ʰ		\t{t͡\textsubbar{\textbeltl}} extsuperscript{h}	alveolar:affricate:+voice +lateral +spread glottis				
tɬʰː	aspirated long voiceless alveolar lateral affricate consonant	+	+	t͡ɬ̲ʰː	◌t ◌ɬ ◌ʰ ◌ː		\t{t͡\textsubbar{\textbeltl}} extsuperscript{h}\textlengthmark	alveolar:affricate:+voice +lateral +spread glottis				
tɬʲ	palatalized voiceless alveolar lateral affricate consonant	+	+	t͡ɬ̲ʲ	◌t ◌ɬ ◌ʲ		\t{t͡\textsubbar{\textbeltl}}\super j	alveolar, palatal:affricate:+voice +lateral				
tɬʲː	palatalized long voiceless alveolar lateral affricate consonant	+	+	t͡ɬ̲ʲː	◌t ◌ɬ ◌ʲ ◌ː		\t{t͡\textsubbar{\textbeltl}}\super j\textlengthmark	alveolar, palatal:affricate:+voice +lateral				
tɬʷ	labialized voiceless alveolar lateral affricate consonant	+	+	t͡ɬ̲ʷ	◌t ◌ɬ ◌ʷ		\t{t͡\textsubbar{\textbeltl}}\super w	alveolar, labial:affricate:+voice +lateral				
tɬʷː	labialized long voiceless alveolar lateral affricate consonant	+	+	t͡ɬ̲ʷː	◌t ◌ɬ ◌ʷ ◌ː		\t{t͡\textsubbar{\textbeltl}}\super w\textlengthmark	alveolar, labial:affricate:+voice +lateral				
tɬː	long voiceless alveolar lateral affricate consonant	+	+	t͡ɬ̲ː	◌t ◌ɬ ◌ː		\t{t͡\textsubbar{\textbeltl}}\textlengthmark	alveolar:affricate:+voice +lateral				
tʃ	voiceless post-alveolar sibilant affricate consonant		+	t͡ʃ	◌t ◌ʃ		\t{t͡\textipa{S}}	palatoalveolar:affricate:−voice				
tʃʰ	aspirated voiceless post-alveolar sibilant affricate consonant		+	t͡ʃʰ	◌t ◌ʃ ◌ʰ		\t{t͡\textipa{S}} extsuperscript{h}	palatoalveolar:affricate:−voice +spread glottis				
tʃʰː	aspirated long voiceless post-alveolar sibilant affricate consonant	+	+	t͡ʃʰː	◌t ◌ʃ ◌ʰ ◌ː		\t{t͡\textipa{S}} extsuperscript{h}\textlengthmark	palatoalveolar:affricate:−voice +spread glottis				
tʃʲ	palatalized voiceless post-alveolar sibilant affricate consonant		+	t͡ʃʲ	◌t ◌ʃ ◌ʲ		\t{t͡\textipa{S}}\super j	palatoalveolar, palatal:affricate:−voice				
tʃʲː	palatalized long voiceless post-alveolar sibilant affricate consonant	+	+	t͡ʃʲː	◌t ◌ʃ ◌ʲ ◌ː		\t{t͡\textipa{S}}\super j\textlengthmark	palatoalveolar, palatal:affricate:−voice				
tʃʷ	labialized voiceless post-alveolar sibilant affricate consonant		+	t͡ʃʷ	◌t ◌ʃ ◌ʷ		\t{t͡\textipa{S}}\super w	palatoalveolar, labial:affricate:−voice				
tʃʷː	labialized long voiceless post-alveolar sibilant affricate consonant	+	+	t͡ʃʷː	◌t ◌ʃ ◌ʷ ◌ː		\t{t͡\textipa{S}}\super w\textlengthmark	palatoalveolar, labial:affricate:−voice				
tʃː	long voiceless post-alveolar sibilant affricate consonant		+	t͡ʃː	◌t ◌ʃ ◌ː		\t{t͡\textipa{S}}\textlengthmark	palatoalveolar:affricate:−voice				
u	rounded close back vowel		+	u	◌u		u	empty:vowel:+high −low +back +round +voice −nasal −spread glottis −constricted glottis				
uː	long rounded close back vowel		+	uː	◌u ◌ː		u\textlengthmark	empty:vowel:+high −low +back +round +voice −nasal −spread glottis −constricted glottis				
ũ	nasalized rounded close back vowel		+	ũ	◌u ◌̃		\textipa{\~u}	empty:vowel:+high −low +back +round +voice +nasal −spread glottis −constricted glottis				
ũː	long nasalized rounded close back vowel		+	ũː	◌u ◌̃ ◌ː		\textipa{\~u}\textlengthmark	empty:vowel:+high −low +back +round +voice +nasal −spread glottis −constricted glottis				
ũ̥	nasalized devoiced rounded close back vowel	+	+	ũ̥	◌u ◌̥ ◌̃		*\textipa{\~u}	empty:vowel:+high −low +back +round −voice +nasal −spread glottis −constricted glottis				
ũ̥ː	long nasalized devoiced rounded close back vowel	+	+	ũ̥ː	◌u ◌̥ ◌̃ ◌ː		*\textipa{\~u}\textlengthmark	empty:vowel:+high −low +back +round −voice +nasal −spread glottis −constricted glottis				
u̥	devoiced rounded close back vowel		+	u̥	◌u ◌̥		*u	empty:vowel:+high −low +back +round −voice −nasal −spread glottis −constricted glottis				
u̥ː	long devoiced rounded close back vowel	+	+	u̥ː	◌u ◌̥ ◌ː		*u\textlengthmark	empty:vowel:+high −low +back +round −voice −nasal −spread glottis −constricted glottis				
u̯	non-syllabic rounded close back vowel	+	+	u̯	◌u ◌̯		\textroundcap{u}	empty:vowel:+high −low +back +round +voice −nasal −spread glottis −constricted glottis				
u̯ː	long non-syllabic rounded close back vowel	+	+	u̯ː	◌u ◌̯ ◌ː		\textroundcap{u}\textlengthmark	empty:vowel:+high −low +back +round +voice −nasal −spread glottis −constricted glottis				
ũ̯	non-syllabic nasalized rounded close back vowel	+	+	ũ̯	◌u ◌̯ ◌̃		\textipa{\~\textroundcap{u}}	empty:vowel:+high −low +back +round +voice +nasal −spread glottis −constricted glottis				
ũ̯ː	long non-syllabic nasalized rounded close back vowel	+	+	ũ̯ː	◌u ◌̯ ◌̃ ◌ː		\textipa{\~\textroundcap{u}}\textlengthmark	empty:vowel:+high −low +back +round +voice +nasal −spread glottis −constricted glottis				
ũ̥̯	non-syllabic nasalized devoiced rounded close back vowel	+	+	ũ̯̥	◌u ◌̥ ◌̯ ◌̃		*\textipa{\~\textroundcap{u}}	empty:vowel:+high −low +back +round −voice +nasal −spread glottis −constricted glottis				
ũ̥̯ː	long non-syllabic nasalized devoiced rounded close back vowel	+	+	ũ̯̥ː	◌u ◌̥ ◌̯ ◌̃ ◌ː		*\textipa{\~\textroundcap{u}}\textlengthmark	empty:vowel:+high −low +back +round −voice +nasal −spread glottis −constricted glottis				
u̥̯	non-syllabic devoiced rounded close back vowel	+	+	u̯̥	◌u ◌̥ ◌̯		*\textroundcap{u}	empty:vowel:+high −low +back +round −voice −nasal −spread glottis −constricted glottis				
u̥̯ː	long non-syllabic devoiced rounded close back vowel	+	+	u̯̥ː	◌u ◌̥ ◌̯ ◌ː		*\textroundcap{u}\textlengthmark	empty:vowel:+high −low +back +round −voice −nasal −spread glottis −constricted glottis				
v	voiced labio-dental fricative consonant		+	v	◌v		v	labiodental:fricative:+voice				
vʲ	palatalized voiced labio-dental fricative consonant		+	vʲ	◌v ◌ʲ		v\super j	labiodental, palatal:fricative:+voice				
vʲː	palatalized long voiced labio-dental fricative consonant	+	+	vʲː	◌v ◌ʲ ◌ː		v\super j\textlengthmark	labiodental, palatal:fricative:+voice				
vʷ	labialized voiced labio-dental fricative consonant	+	+	vʷ	◌v ◌ʷ		v\super w	labiodental, labial:fricative:+voice				
vʷː	labialized long voiced labio-dental fricative consonant	+	+	vʷː	◌v ◌ʷ ◌ː		v\super w\textlengthmark	labiodental, labial:fricative:+voice				
vː	long voiced labio-dental fricative consonant		+	vː	◌v ◌ː		v\textlengthmark	labiodental:fricative:+voice				
v̩	syllabic voiced labio-dental fricative consonant		+	v̩	◌v ◌̩		\textipa{\s{v}}	labiodental:fricative:+voice +syllabic				
v̩ʲ	syllabic palatalized voiced labio-dental fricative consonant	+	+	v̩ʲ	◌v ◌̩ ◌ʲ		\textipa{\s{v}}\super j	labiodental, palatal:fricative:+voice +syllabic				
v̩ʲː	syllabic palatalized long voiced labio-dental fricative consonant	+	+	v̩ʲː	◌v ◌̩ ◌ʲ ◌ː		\textipa{\s{v}}\super j\textlengthmark	labiodental, palatal:fricative:+voice +syllabic				
v̩ʷ	syllabic labialized voiced labio-dental fricative consonant	+	+	v̩ʷ	◌v ◌̩ ◌ʷ		\textipa{\s{v}}\super w	labiodental, labial:fricative:+voice +syllabic				
v̩ʷː	syllabic labialized long voiced labio-dental fricative consonant	+	+	v̩ʷː	◌v ◌̩ ◌ʷ ◌ː		\textipa{\s{v}}\super w\textlengthmark	labiodental, labial:fricative:+voice +syllabic				
v̩ː	syllabic long voiced labio-dental fricative consonant	+	+	v̩ː	◌v ◌̩ ◌ː		\textipa{\s{v}}\textlengthmark	labiodental:fricative:+voice +syllabic				
w	voiced labio-velar approximant consonant		+	w	◌w		w	labial, velar:glide:+voice				
w̃	nasalized voiced labio-velar approximant consonant		+	w̃	◌w ◌̃		\textipa{\~w}	labial, velar:glide:+voice +nasal				
x	voiceless velar fricative consonant		+	x	◌x		x	velar:fricative:−voice				
xʲ	palatalized voiceless velar fricative consonant		+	xʲ	◌x ◌ʲ		x\super j	velar, palatal:fricative:−voice				
xʲː	palatalized long voiceless velar fricative consonant	+	+	xʲː	◌x ◌ʲ ◌ː		x\super j\textlengthmark	velar, palatal:fricative:−voice				
xʷ	labialized voiceless velar fricative consonant		+	xʷ	◌x ◌ʷ		x\super w	velar, labial:fricative:−voice				
xʷː	labialized long voiceless velar fricative consonant	+	+	xʷː	◌x ◌ʷ ◌ː		x\super w\textlengthmark	velar, labial:fricative:−voice				
xː	long voiceless velar fricative consonant	+	+	xː	◌x ◌ː		x\textlengthmark	velar:fricative:−voice				
x̟	advanced voiceless velar fricative consonant	+	+	x̟	◌x ◌̟		\begin{IPA}\|+x̟\end{IPA}	velar:fricative:−voice				
x̟ʲ	advanced palatalized voiceless velar fricative consonant	+	+	x̟ʲ	◌x ◌̟ ◌ʲ		\begin{IPA}\|+x̟\end{IPA}\super j	velar, palatal:fricative:−voice				
x̟ʲː	advanced palatalized long voiceless velar fricative consonant	+	+	x̟ʲː	◌x ◌̟ ◌ʲ ◌ː		\begin{IPA}\|+x̟\end{IPA}\super j\textlengthmark	velar, palatal:fricative:−voice				
x̟ʷ	advanced labialized voiceless velar fricative consonant	+	+	x̟ʷ	◌x ◌̟ ◌ʷ		\begin{IPA}\|+x̟\end{IPA}\super w	velar, labial:fricative:−voice				
x̟ʷː	advanced labialized long voiceless velar fricative consonant	+	+	x̟ʷː	◌x ◌̟ ◌ʷ ◌ː		\begin{IPA}\|+x̟\end{IPA}\super w\textlengthmark	velar, labial:fricative:−voice				
x̟ː	advanced long voiceless velar fricative consonant	+	+	x̟ː	◌x ◌̟ ◌ː		\begin{IPA}\|+x̟\end{IPA}\textlengthmark	velar:fricative:−voice				
x̠	retracted voiceless velar fricative consonant	+	+	x̠	◌x ◌̠		\textsubbar{x}	velar:fricative:−voice				
x̠ʲ	retracted palatalized voiceless velar fricative consonant	+	+	x̠ʲ	◌x ◌̠ ◌ʲ		\textsubbar{x}\super j	velar, palatal:fricative:−voice				
x̠ʲː	retracted palatalized long voiceless velar fricative consonant	+	+	x̠ʲː	◌x ◌̠ ◌ʲ ◌ː		\textsubbar{x}\super j\textlengthmark	velar, palatal:fricative:−voice				
x̠ʷ	retracted labialized voiceless velar fricative consonant	+	+	x̠ʷ	◌x ◌̠ ◌ʷ		\textsubbar{x}\super w	velar, labial:fricative:−voice				
x̠ʷː	retracted labialized long voiceless velar fricative consonant	+	+	x̠ʷː	◌x ◌̠ ◌ʷ ◌ː		\textsubbar{x}\super w\textlengthmark	velar, labial:fricative:−voice				
x̠ː	retracted long voiceless velar fricative consonant	+	+	x̠ː	◌x ◌̠ ◌ː		\textsubbar{x}\textlengthmark	velar:fricative:−voice				
x̩	syllabic voiceless velar fricative consonant	+	+	x̩	◌x ◌̩		\textipa{\s{x}}	velar:fricative:−voice +syllabic				
x̩ʲ	syllabic palatalized voiceless velar fricative consonant	+	+	x̩ʲ	◌x ◌̩ ◌ʲ		\textipa{\s{x}}\super j	velar, palatal:fricative:−voice +syllabic				
x̩ʲː	syllabic palatalized long voiceless velar fricative consonant	+	+	x̩ʲː	◌x ◌̩ ◌ʲ ◌ː		\textipa{\s{x}}\super j\textlengthmark	velar, palatal:fricative:−voice +syllabic				
x̩ʷ	syllabic labialized voiceless velar fricative consonant	+	+	x̩ʷ	◌x ◌̩ ◌ʷ		\textipa{\s{x}}\super w	velar, labial:fricative:−voice +syllabic				
x̩ʷː	syllabic labialized long voiceless velar fricative consonant	+	+	x̩ʷː	◌x ◌̩ ◌ʷ ◌ː		\textipa{\s{x}}\super w\textlengthmark	velar, labial:fricative:−voice +syllabic				
x̩ː	syllabic long voiceless velar fricative consonant	+	+	x̩ː	◌x ◌̩ ◌ː		\textipa{\s{x}}\textlengthmark	velar:fricative:−voice +syllabic				
y	rounded close front vowel		+	y	◌y		y	empty:vowel:+high −low −back +round +voice −nasal −spread glottis −constricted glottis				
yː	long rounded close front vowel		+	yː	◌y ◌ː		y\textlengthmark	empty:vowel:+high −low −back +round +voice −nasal −spread glottis −constricted glottis				
ỹ	nasalized rounded close front vowel		+	ỹ	◌y ◌̃		\textipa{\~y}	empty:vowel:+high −low −back +round +voice +nasal −spread glottis −constricted glottis				
ỹː	long nasalized rounded close front vowel		+	ỹː	◌y ◌̃ ◌ː		\textipa{\~y}\textlengthmark	empty:vowel:+high −low −back +round +voice +nasal −spread glottis −constricted glottis				
